"source_id";"type";"reg_number";"category";"homebase";"max_pax";"yom";"operator"
"3640";"Gulfstream G-500";"N393VF";"Heavy";"KVNY";"16.0";"2009.0";"Sun Air Jets"
"3641";"Gulfstream G-IVSP";"N1979L";"Heavy";"KVNY";"13.0";"2002.0";"Sun Air Jets"
"3642";"Gulfstream G-IVSP";"N624PD";"Heavy";"KVNY";"16.0";"1996.0";"Sun Air Jets"
"3643";"Gulfstream G-IVSP";"N789TN";"Heavy";"KVNY";"12.0";"1994.0";"Sun Air Jets"
"3644";"Gulfstream G-V";"N1222P";"Heavy";"KVNY";"17.0";"2000.0";"Sun Air Jets"
"3645";"Gulfstream G-V";"N631VR";"Heavy";"KCMA";"14.0";"2001.0";"Sun Air Jets"
"3646";"Gulfstream G-V";"N740SS";"Heavy";"KVNY";"17.0";"1997.0";"Sun Air Jets"
"3647";"Hawker 800XP";"N92UP";"Medium";"KCMA";"8.0";"1997.0";"Sun Air Jets"
"3648";"Learjet 60";"N117KB";"Medium";"KVNY";"7.0";"1992.0";"Sun Air Jets"
"3649";"Beech Baron 58";"N106MB";"Turbo-prop";"KFRG";"5.0";"2000.0";"Sundance Aviation Inc"
"3650";"Hawker 800XP";"N798KG";"Medium";"KTEB";"8.0";"2000.0";"Sundance Aviation Inc"
"3651";"Hawker 800XP";"N99AP";"Medium";"KMIA";"8.0";"2000.0";"Sundance Aviation Inc"
"3652";"Hawker 850XP";"N375BC";"Medium";"KTEB";"8.0";"2007.0";"Sundance Aviation Inc"
"3653";"Challenger 350";"LNJHH";"Medium";"ENGM";"8.0";"2017.0";"Sundt Air"
"3654";"Challenger 604";"LN-SUN";"Heavy";"ENGM";"10.0";"2001.0";"Sundt Air"
"3655";"Citation Sovereign";"LNSOV";"Medium";"ENGM";"8.0";"2008.0";"Sundt Air"
"3656";"King Air C90GTi";"N232BG";"Turbo-prop";"KMMU";"6.0";"2008.0";"Sunnyfield Aviation Associates, LLC"
"3657";"Falcon 900EX EASy";"C-FXXU";"Heavy";"CYYZ";"13.0";"2005.0";"SunwingJets"
"3658";"Falcon 2000";"TC-SNK";"Heavy";"LTBA";"10.0";"2006.0";"Super Air"
"3659";"Cessna Grand Caravan 208B";"PK-BVA";"Turbo-prop";"WIHH";"12.0";"2010.0";"Susi Air"
"3660";"Cessna Grand Caravan 208B";"PK-BVD";"Turbo-prop";"WALR";"12.0";"2010.0";"Susi Air"
"3661";"Cessna Grand Caravan 208B";"PK-BVE";"Turbo-prop";"WALL";"12.0";"2010.0";"Susi Air"
"3662";"Cessna Grand Caravan 208B";"PK-BVF";"Turbo-prop";"WATT";"12.0";"2010.0";"Susi Air"
"3663";"Cessna Grand Caravan 208B";"PK-VVD";"Turbo-prop";"WAJJ";"12.0";"2007.0";"Susi Air"
"3664";"Cessna Grand Caravan 208B";"PK-VVH";"Turbo-prop";"WIHH";"8.0";"2004.0";"Susi Air"
"3665";"Cessna Grand Caravan 208B";"PK-VVO";"Turbo-prop";"WABB";"12.0";"2007.0";"Susi Air"
"3666";"Cessna Grand Caravan 208B";"PK-VVT";"Turbo-prop";"WIMM";"12.0";"2009.0";"Susi Air"
"3667";"Piaggio Avanti";"PK-BVX";"Light";"WSSL";"7.0";"2009.0";"Susi Air"
"3668";"Piaggio Avanti";"PK-VVX";"Light";"WIHH";"7.0";"2009.0";"Susi Air"
"3669";"Pilatus PC-6";"PK-BVC";"Turbo-prop";"WABP";"8.0";"2013.0";"Susi Air"
"3670";"Pilatus PC-6";"PK-VVU";"Turbo-prop";"WABB";"8.0";"2009.0";"Susi Air"
"3671";"Challenger 300";"SE-RMA";"Medium";"ESSB";"9.0";"2006.0";"Svenskt Industriflyg"
"3672";"Challenger 300";"SE-RMC";"Medium";"ESSB";"9.0";"2008.0";"Svenskt Industriflyg"
"3673";"Citation CJ2";"SE-RIN";"Light";"ESSB";"6.0";"2003.0";"Svenskt Industriflyg"
"3674";"Citation XLS";"SE-RIZ";"Light";"ESSB";"9.0";"2008.0";"Svenskt Industriflyg"
"3675";"Falcon 7X";"SE-DJK";"Heavy";"ESSB";"11.0";"2008.0";"Svenskt Industriflyg"
"3676";"Falcon 7X";"SE-DJL";"Heavy";"ESSB";"14.0";"2010.0";"Svenskt Industriflyg"
"3677";"Airbus 319 VIP";"4K-8888";"Heavy";"UBBB";"55.0";"2005.0";"SW Business Aviation"
"3678";"Gulfstream G-280";"VP-BBI";"Medium";"UBBB";"9.0";"2013.0";"SW Business Aviation"
"3679";"Gulfstream G-450";"4K-AZ888";"Heavy";"UBBB";"10.0";"2006.0";"SW Business Aviation"
"3680";"Gulfstream G-650";"VP-BBF";"Heavy";"UBBB";"17.0";"2015.0";"SW Business Aviation"
"3681";"Challenger 605";"TC-KLN";"Heavy";"LTFJ";"11.0";"2012.0";"Swan Aviation"
"3682";"Cirrus SR 22";"N310SA";"Turbo-prop";"KSMD";"4.0";"2019.0";"Sweet Aviation, LLC"
"3683";"Cirrus SR 22";"N362CA";"Turbo-prop";"KSMD";"4.0";"2014.0";"Sweet Aviation, LLC"
"3684";"SR-20";"N467CA";"Turbo-prop";"KSMD";"4.0";"2017.0";"Sweet Aviation, LLC"
"3685";"SR-20";"N564CA";"Turbo-prop";"KSMD";"4.0";"2017.0";"Sweet Aviation, LLC"
"3686";"Vision Jet";"N507SA";"Light";"KFWA";"6.0";"2017.0";"Sweet Aviation, LLC"
"3687";"Citation CJ3";"OE-GMF";"Light";"LPPR";"7.0";"2008.0";"Swiss ACM"
"3688";"Falcon 7X";"OE-LRR";"Heavy";"LIPH";"14.0";"2010.0";"Swiss ACM"
"3689";"Gulfstream G-450";"CN-GMT";"Heavy";"GMME";"16.0";"2014.0";"Swiss Executive Aircraft (Switzerland) GmbH"
"3690";"King Air 350i";"HB-GSF";"Turbo-prop";"LSGC";"9.0";"2019.0";"Swiss Flight Services SA"
"3691";"Challenger 300";"D-BEAM";"Medium";"EDJA";"8.0";"2014.0";"Swiss Global Jet Management Ltd"
"3692";"Citation CJ2";"OE-FGB";"Light";"LSZR";"6.0";"2002.0";"Swiss Global Jet Management Ltd"
"3693";"Falcon 7X";"OE-IPW";"Heavy";"LSZR";"14.0";"2014.0";"Swiss Global Jet Management Ltd"
"3694";"Premier IA";"D-ISAR";"Light";"EDTF";"6.0";"2006.0";"Swiss Global Jet Management Ltd"
"3695";"Gulfstream G-650";"HB-JUF";"Heavy";"LSZH";"14.0";"2015.0";"Swiss Jet Ltd"
"3696";"Citation CJ2+";"D-IGWT";"Light";"EDXW";"6.0";"2008.0";"Sylt Air GmbH"
"3697";"Citation CJ2+";"D-IHUB";"Light";"EDXW";"6.0";"2008.0";"Sylt Air GmbH"
"3698";"Citation CJ2+";"D-ILOU";"Light";"EDXW";"6.0";"2013.0";"Sylt Air GmbH"
"3699";"Citation CJ2+";"DISLT";"Light";"EDXW";"6.0";"2008.0";"Sylt Air GmbH"
"3700";"Citation Mustang";"G-FFFC";"Light";"EGLK";"4.0";"2014.0";"Synergy Aviation"
"3701";"Cessna Conquest I";"N425AD";"Turbo-prop";"KBMI";"5.0";"1981.0";"Synergy Flight Center, LLC"
"3702";"Phenom 100E";"N321KM";"Light";"KBMI";"5.0";"2014.0";"Synergy Flight Center, LLC"
"3703";"Phenom 300";"N35EA";"Light";"KBMI";"9.0";"2018.0";"Synergy Flight Center, LLC"
"3704";"Citation II";"9H-LEO";"Light";"LEMD";"8.0";"1980.0";"Taespejo"
"3705";"Citation II";"CS-DVZ";"Light";"LEMD";"9.0";"1989.0";"Taespejo"
"3706";"Challenger 350";"9H-JLG";"Medium";"LSGG";"8.0";"2017.0";"TAG Aviation S.A."
"3707";"Challenger 604";"9H-VVP";"Heavy";"UUEE";"11.0";"2005.0";"TAG Aviation S.A."
"3708";"Falcon 2000LXS";"9H-JSB";"Heavy";"LSGG";"10.0";"2018.0";"TAG Aviation S.A."
"3709";"Falcon 7X";"9H-JLK";"Heavy";"EHAM";"12.0";"2009.0";"TAG Aviation S.A."
"3710";"Falcon 7X";"G-CRNS";"Heavy";"EGGW";"14.0";"2012.0";"TAG Aviation S.A."
"3711";"Falcon 7X";"G-STMT";"Heavy";"LSGG";"12.0";"2012.0";"TAG Aviation S.A."
"3712";"Gulfstream G-550";"G-OGSE";"Heavy";"LIML";"12.0";"2014.0";"TAG Aviation S.A."
"3713";"Gulfstream G-650ER";"G-DSMR";"Heavy";"EGGW";"14.0";"2018.0";"TAG Aviation S.A."
"3714";"Gulfstream G-150";"TC-AEH";"Medium";"LTBA";"7.0";"2010.0";"Tahe Air Taxi Services"
"3715";"Cessna CE-208 Caravan";"N801TW";"Turbo-prop";"KFXE";"8.0";"1999.0";"Tailwind Air, LLC"
"3716";"Falcon 50";"N752JC";"Medium";"KHPN";"8.0";"1981.0";"Tailwind Air, LLC"
"3717";"TBM 850";"N86KJ";"Turbo-prop";"KHPN";"5.0";"2008.0";"Tailwind Air, LLC"
"3718";"TBM 930";"N900RJ";"Turbo-prop";"KHPN";"5.0";"2016.0";"Tailwind Air, LLC"
"3719";"TBM 930";"N910ME";"Turbo-prop";"KHPN";"5.0";"2017.0";"Tailwind Air, LLC"
"3720";"Cessna 414A";"N322RM";"Turbo-prop";"KFMN";"5.0";"1981.0";"Take Flight Charter"
"3721";"Pilatus PC 12/45";"N840AG";"Turbo-prop";"KSDL";"8.0";"1999.0";"Take Flight Charter"
"3722";"Pilatus PC-12/47";"N769EB";"Turbo-prop";"KFMN";"8.0";"2006.0";"Take Flight Charter"
"3723";"Challenger 604";"N605JE";"Heavy";"KFRG";"12.0";"1999.0";"Talon Air, LLC."
"3724";"Gulfstream G-400";"N516MC";"Heavy";"KFRG";"14.0";"2004.0";"Talon Air, LLC."
"3725";"Gulfstream G-500";"N508CK";"Heavy";"KFRG";"16.0";"2007.0";"Talon Air, LLC."
"3726";"Gulfstream G-IV";"N684JC";"Heavy";"KFRG";"13.0";"2001.0";"Talon Air, LLC."
"3727";"Gulfstream G-V";"N444SC";"Heavy";"KFRG";"14.0";"2000.0";"Talon Air, LLC."
"3728";"Gulfstream G-V";"N50JE";"Heavy";"KTEB";"16.0";"1999.0";"Talon Air, LLC."
"3729";"Gulfstream G-V";"N59JE";"Heavy";"KTEB";"17.0";"1998.0";"Talon Air, LLC."
"3730";"Gulfstream G350";"N906JC";"Heavy";"KFRG";"14.0";"2005.0";"Talon Air, LLC."
"3731";"Hawker 4000";"N1119K";"Medium";"KFRG";"8.0";"2008.0";"Talon Air, LLC."
"3732";"Hawker 4000";"N190JE";"Medium";"KFRG";"8.0";"2009.0";"Talon Air, LLC."
"3733";"Hawker 4000";"N21FX";"Medium";"KFRG";"8.0";"2011.0";"Talon Air, LLC."
"3734";"Hawker 4000";"N230JE";"Medium";"KFRG";"8.0";"2009.0";"Talon Air, LLC."
"3735";"Hawker 4000";"N243PG";"Medium";"KFRG";"8.0";"2011.0";"Talon Air, LLC."
"3736";"Hawker 4000";"N31JE";"Medium";"KFRG";"8.0";"2009.0";"Talon Air, LLC."
"3737";"Hawker 4000";"N360JE";"Medium";"KFRG";"9.0";"2009.0";"Talon Air, LLC."
"3738";"Hawker 4000";"N453JE";"Medium";"KFRG";"8.0";"2011.0";"Talon Air, LLC."
"3739";"Hawker 4000";"N480JE";"Medium";"KFRG";"8.0";"2010.0";"Talon Air, LLC."
"3740";"Hawker 4000";"N529AK";"Medium";"KFRG";"9.0";"2009.0";"Talon Air, LLC."
"3741";"Hawker 4000";"N700JE";"Medium";"KFRG";"9.0";"2008.0";"Talon Air, LLC."
"3742";"Hawker 4000";"N713AK";"Medium";"KBED";"8.0";"2012.0";"Talon Air, LLC."
"3743";"Hawker 4000";"N860AP";"Medium";"KFRG";"8.0";"2011.0";"Talon Air, LLC."
"3744";"Hawker 900XP";"N848TX";"Medium";"KFRG";"8.0";"2008.0";"Talon Air, LLC."
"3745";"Hawker 900XP";"N890TX";"Medium";"KFRG";"8.0";"2007.0";"Talon Air, LLC."
"3746";"Hawker 900XP";"N899TX";"Medium";"KFRG";"8.0";"2007.0";"Talon Air, LLC."
"3747";"Hawker 900XP";"N980TX";"Medium";"KFRG";"8.0";"2008.0";"Talon Air, LLC."
"3748";"Challenger 601-3A";"N723GH";"Heavy";"KABE";"12.0";"1991.0";"TapJets"
"3749";"Citation VI";"PH-MFX";"Medium";"LEMI";"7.0";"1997.0";"TarJet"
"3750";"Challenger 604";"N18RC";"Heavy";"KHOU";"12.0";"1996.0";"Tavaero Jet Charter Corporation"
"3751";"Citation III";"N193JC";"Medium";"KHOU";"9.0";"1991.0";"Tavaero Jet Charter Corporation"
"3752";"Citation V";"N87JK";"Light";"KHOU";"8.0";"1991.0";"Tavaero Jet Charter Corporation"
"3753";"Hawker 800A";"N117HH";"Medium";"KDAL";"8.0";"1994.0";"Tavaero Jet Charter Corporation"
"3754";"Hawker 800A";"N123HK";"Medium";"KHOU";"8.0";"1993.0";"Tavaero Jet Charter Corporation"
"3755";"Hawker 800A";"N257PL";"Medium";"KHOU";"8.0";"1990.0";"Tavaero Jet Charter Corporation"
"3756";"IAI Astra SPX";"N907DP";"Medium";"KHOU";"8.0";"1998.0";"Tavaero Jet Charter Corporation"
"3757";"Cirrus SR 22";"N729KX";"Turbo-prop";"KCRQ";"3.0";"2013.0";"Tech Flight Aviation, LLC"
"3758";"King Air 200";"N126JH";"Turbo-prop";"KCRQ";"8.0";"1980.0";"Tech Flight Aviation, LLC"
"3759";"Falcon 20F";"N331DM";"Medium";"KCMI";"1.0";"0.0";"The Flightstar Corporation"
"3760";"Global 6000";"N612FG";"Heavy";"KCMI";"14.0";"2013.0";"The Flightstar Corporation"
"3761";"Global 7500";"N919FG";"Heavy";"KCMI";"16.0";"2019.0";"The Flightstar Corporation"
"3762";"Learjet 40XR";"N25UB";"Light";"KCMI";"1.0";"0.0";"The Flightstar Corporation"
"3763";"Learjet 45XR";"N511FG";"Light";"KCMI";"8.0";"2011.0";"The Flightstar Corporation"
"3764";"Global 5000";"9H-IBD";"Heavy";"EGNS";"12.0";"2012.0";"The Private Jet Company"
"3765";"Citation CJ3+";"N70VM";"Light";"KLAS";"7.0";"2017.0";"Thrive Aviation"
"3766";"Citation CJ3+";"N80VM";"Light";"KLAS";"7.0";"2014.0";"Thrive Aviation"
"3767";"Citation CJ3+";"N85VM";"Light";"KLAS";"7.0";"2016.0";"Thrive Aviation"
"3768";"Citation CJ3+";"N95VM";"Light";"KLAS";"7.0";"2016.0";"Thrive Aviation"
"3769";"Citation M2";"N600VM";"Light";"KLAS";"6.0";"2013.0";"Thrive Aviation"
"3770";"Citation M2";"N650VM";"Light";"KLAS";"5.0";"2016.0";"Thrive Aviation"
"3771";"Citation XLS+";"N560VM";"Light";"KLAS";"9.0";"2019.0";"Thrive Aviation"
"3772";"Falcon 2000";"N770TM";"Heavy";"KLAS";"10.0";"2001.0";"Thrive Aviation"
"3773";"Falcon 2000";"N790Z";"Heavy";"KHND";"8.0";"1996.0";"Thrive Aviation"
"3774";"Gulfstream G-450";"N450FJ";"Heavy";"KLAS";"14.0";"2017.0";"Thrive Aviation"
"3775";"Nextant 400XTi";"OK-PPP";"Light";"LKPR";"6.0";"2015.0";"Time Air"
"3776";"Nextant 400XTi";"OK-RAH";"Light";"LKPR";"5.0";"2013.0";"Time Air"
"3777";"Nextant XT";"OK-EAS";"Light";"EGKB";"6.0";"2013.0";"Time Air"
"3778";"Nextant XT";"OK-ESC";"Light";"LIML";"6.0";"2012.0";"Time Air"
"3779";"Nextant XT";"OK-JFA";"Light";"LKPR";"6.0";"2017.0";"Time Air"
"3780";"Airbus 318 Elite";"G-EUNB";"Heavy";"EGSS";"32.0";"2008.0";"Titan Airways"
"3781";"Global 6000";"T7-BRS";"Heavy";"OMAD";"15.0";"2014.0";"Titan Aviation UAE"
"3782";"Gulfstream G-150";"VT-GKB";"Medium";"OMDW";"6.0";"2009.0";"Titan Aviation UAE"
"3783";"Eclipse 500";"T7-AEA";"Light";"LIPR";"3.0";"2008.0";"TitanFly International SRL"
"3784";"Eclipse 500";"T7-AEB";"Light";"LIPR";"3.0";"2008.0";"TitanFly International SRL"
"3785";"Eclipse 500";"T7-BFH";"Light";"LIPR";"3.0";"2016.0";"TitanFly International SRL"
"3786";"King Air 90";"N10DH";"Turbo-prop";"KBAZ";"6.0";"1981.0";"Toddcoe Aviation"
"3787";"Global Express";"D-AXTM";"Heavy";"EDDN";"13.0";"2003.0";"Topjet Executive"
"3788";"Hawker 400XP";"I-TOPX";"Light";"LIML";"8.0";"2008.0";"Topjet Executive"
"3789";"Hawker 850XP";"I-TOPH";"Medium";"LIML";"9.0";"2007.0";"Topjet Executive"
"3790";"Challenger 300";"YR-TRC";"Medium";"UUWW";"9.0";"2009.0";"Toyo Aviation"
"3791";"Citation M2";"YR-TAR";"Light";"LRBS";"6.0";"2017.0";"Toyo Aviation"
"3792";"Citation Mustang";"YR-TRQ";"Light";"LRBS";"4.0";"2013.0";"Toyo Aviation"
"3793";"Citation XLS+";"YR-TYA";"Light";"UUWW";"8.0";"2011.0";"Toyo Aviation"
"3794";"Fokker 100";"9A-BTE";"Heavy";"LDZA";"100.0";"1992.0";"Trade Air"
"3795";"Citation CJ3";"N128WT";"Light";"KHPN";"7.0";"2013.0";"Tradewind Aviation LLC"
"3796";"Citation CJ3";"N157JL";"Light";"KHPN";"7.0";"2007.0";"Tradewind Aviation LLC"
"3797";"Citation CJ3";"N361TL";"Light";"KOXC";"7.0";"2006.0";"Tradewind Aviation LLC"
"3798";"Pilatus PC 12/45";"N224TW";"Turbo-prop";"KOXC";"7.0";"1997.0";"Tradewind Aviation LLC"
"3799";"Pilatus PC 12/45";"N2727K";"Turbo-prop";"KHPN";"8.0";"2002.0";"Tradewind Aviation LLC"
"3800";"Pilatus PC 12/45";"N307WL";"Turbo-prop";"KOXC";"8.0";"2000.0";"Tradewind Aviation LLC"
"3801";"Pilatus PC 12/45";"N416TW";"Turbo-prop";"KHPN";"8.0";"2001.0";"Tradewind Aviation LLC"
"3802";"Pilatus PC 12/45";"N515TW";"Turbo-prop";"KOXC";"8.0";"2003.0";"Tradewind Aviation LLC"
"3803";"Pilatus PC 12/45";"N523TW";"Turbo-prop";"KHPN";"8.0";"2003.0";"Tradewind Aviation LLC"
"3804";"Pilatus PC 12/45";"N524TW";"Turbo-prop";"KOXC";"7.0";"2000.0";"Tradewind Aviation LLC"
"3805";"Pilatus PC 12/45";"N526TW";"Turbo-prop";"TJSJ";"8.0";"2005.0";"Tradewind Aviation LLC"
"3806";"Pilatus PC 12/45";"N55NX";"Turbo-prop";"KOXC";"8.0";"2001.0";"Tradewind Aviation LLC"
"3807";"Pilatus PC 12/45";"N590TW";"Turbo-prop";"KOXC";"8.0";"1998.0";"Tradewind Aviation LLC"
"3808";"Pilatus PC 12/45";"N668TW";"Turbo-prop";"TJSJ";"8.0";"2002.0";"Tradewind Aviation LLC"
"3809";"Pilatus PC-12/47";"N88XY";"Turbo-prop";"KOXC";"8.0";"2007.0";"Tradewind Aviation LLC"
"3810";"Pilatus PC-12/47E (NG)";"N111NY";"Turbo-prop";"KHPN";"8.0";"2011.0";"Tradewind Aviation LLC"
"3811";"Pilatus PC-12/47E (NG)";"N809TW";"Turbo-prop";"KOXC";"8.0";"2014.0";"Tradewind Aviation LLC"
"3812";"Pilatus PC-12/47E (NG)";"N816TW";"Turbo-prop";"KOXC";"8.0";"2014.0";"Tradewind Aviation LLC"
"3813";"Pilatus PC-12/47E (NG)";"N81NG";"Turbo-prop";"KOXC";"8.0";"2019.0";"Tradewind Aviation LLC"
"3814";"Pilatus PC-12/47E (NG)";"N82SB";"Turbo-prop";"KOXC";"7.0";"2011.0";"Tradewind Aviation LLC"
"3815";"Pilatus PC-12/47E (NG)";"N95GJ";"Turbo-prop";"KHPN";"8.0";"2013.0";"Tradewind Aviation LLC"
"3816";"Cessna Grand Caravan 208B";"C6-AIR";"Turbo-prop";"MYNN";"9.0";"2019.0";"Trans Island Airways"
"3817";"Cessna Grand Caravan 208B";"C6-SEA";"Turbo-prop";"MYNN";"9.0";"2015.0";"Trans Island Airways"
"3818";"Cessna Grand Caravan 208B";"C6-SKY";"Turbo-prop";"MYNN";"9.0";"2015.0";"Trans Island Airways"
"3819";"Cessna Grand Caravan 208B";"C6-TIA";"Turbo-prop";"MYNN";"9.0";"2018.0";"Trans Island Airways"
"3820";"Citation Ultra";"C6-AIP";"Light";"MYNN";"8.0";"1994.0";"Trans Island Airways"
"3821";"Learjet 60";"C6-ZIP";"Medium";"MYNN";"8.0";"2001.0";"Trans Island Airways"
"3822";"Citation V";"N560CJ";"Light";"KVNY";"7.0";"1990.0";"Trans-Exec Air Service, Inc."
"3823";"Gulfstream G-550";"N242GM";"Heavy";"KVNY";"16.0";"2007.0";"Trans-Exec Air Service, Inc."
"3824";"Gulfstream G-IV";"N763DB";"Heavy";"KVNY";"16.0";"1990.0";"Trans-Exec Air Service, Inc."
"3825";"Gulfstream G-IVSP";"N270SC";"Heavy";"KVNY";"13.0";"1993.0";"Trans-Exec Air Service, Inc."
"3826";"Gulfstream G-IVSP";"N874C";"Heavy";"KVNY";"13.0";"1993.0";"Trans-Exec Air Service, Inc."
"3827";"Gulfstream G-V";"N162JC";"Heavy";"KVNY";"14.0";"1998.0";"Trans-Exec Air Service, Inc."
"3828";"Gulfstream G-V";"N222LX";"Heavy";"KVNY";"16.0";"2001.0";"Trans-Exec Air Service, Inc."
"3829";"Gulfstream G-V";"N619GV";"Heavy";"KVNY";"14.0";"2000.0";"Trans-Exec Air Service, Inc."
"3830";"Citation CJ1";"D-ITAN";"Light";"EDRY";"6.0";"2001.0";"Transavia"
"3831";"Citation CJ2";"D-IPVD";"Light";"EDRY";"7.0";"2005.0";"Transavia"
"3832";"King Air C90";"D-IDAK";"Turbo-prop";"EDRY";"6.0";"1976.0";"Transavia"
"3833";"Legacy 600";"XA-LBO";"Heavy";"MMAN";"13.0";"2006.0";"Transpais Aereo S.A de CV."
"3834";"Phenom 100";"XA-JTL";"Light";"MMAN";"6.0";"2013.0";"Transpais Aereo S.A de CV."
"3835";"Phenom 100E";"XA-MSO";"Light";"MMAN";"6.0";"2014.0";"Transpais Aereo S.A de CV."
"3836";"Phenom 100E";"XA-TPA";"Light";"MMAN";"5.0";"2012.0";"Transpais Aereo S.A de CV."
"3837";"Phenom 300";"XA-LOB";"Light";"MMAN";"9.0";"2015.0";"Transpais Aereo S.A de CV."
"3838";"Phenom 300";"XA-VGL";"Light";"MMTO";"9.0";"2014.0";"Transpais Aereo S.A de CV."
"3839";"Learjet 45XR";"XA-ZZZ";"Light";"MMTO";"9.0";"2004.0";"Transportes Aereos Pegaso, S.A de C.V"
"3840";"Citation CJ";"N955TX";"Light";"KDAL";"5.0";"2004.0";"Trinity Private Jet Charter"
"3841";"Citation III";"N820FJ";"Medium";"KDAL";"8.0";"1990.0";"Trinity Private Jet Charter"
"3842";"Citation III";"N857DN";"Medium";"KDAL";"8.0";"1990.0";"Trinity Private Jet Charter"
"3843";"King Air 350";"N350LL";"Turbo-prop";"KDAL";"9.0";"1992.0";"Trinity Private Jet Charter"
"3844";"Westwind II";"N73CL";"Medium";"KDAL";"9.0";"1987.0";"Trinity Private Jet Charter"
"3845";"King Air 200";"N98RA";"Turbo-prop";"11R";"8.0";"1981.0";"Triton Air, LLC"
"3846";"King Air C90A";"N72GL";"Turbo-prop";"11R";"5.0";"1992.0";"Triton Air, LLC"
"3847";"King Air B200";"N43TA";"Turbo-prop";"KLEX";"8.0";"1992.0";"Triton Airways, LLC"
"3848";"King Air B200";"N83PW";"Turbo-prop";"KLEX";"8.0";"1987.0";"Triton Airways, LLC"
"3849";"King Air B200";"N91HT";"Turbo-prop";"KLEX";"8.0";"1984.0";"Triton Airways, LLC"
"3850";"Global Express XRS";"T7-JAT";"Heavy";"DNMM";"13.0";"2009.0";"Triton Aviation Limited"
"3851";"Cessna Caravan 208B";"N339TA";"Turbo-prop";"KFLL";"8.0";"2015.0";"Tropic Ocean Airways"
"3852";"Cessna Grand Caravan 208B";"N21955";"Turbo-prop";"KFLL";"9.0";"2017.0";"Tropic Ocean Airways"
"3853";"Cessna Grand Caravan 208B";"N861MA";"Turbo-prop";"KFLL";"8.0";"2000.0";"Tropic Ocean Airways"
"3854";"Cessna Grand Caravan 208B";"N815KD";"Turbo-prop";"KFXE";"0.0";"2017.0";"True Aviation Charter Services"
"3855";"Citation Excel";"N605VR";"Light";"KSDL";"0.0";"2001.0";"True Aviation Charter Services"
"3856";"Falcon 50";"N77ME";"Medium";"KBCT";"8.0";"1982.0";"True Aviation Charter Services"
"3857";"Falcon 50";"N990MM";"Medium";"KMLB";"9.0";"1982.0";"True Aviation Charter Services"
"3858";"Falcon 900B";"N610RL";"Heavy";"KHPN";"14.0";"1989.0";"True Aviation Charter Services"
"3859";"Falcon 900B";"N950SF";"Heavy";"KFXE";"12.0";"1988.0";"True Aviation Charter Services"
"3860";"Falcon 900B";"N999EH";"Heavy";"KMLB";"14.0";"1987.0";"True Aviation Charter Services"
"3861";"Learjet 55";"N5XR";"Medium";"TNCM";"7.0";"1982.0";"True Aviation Charter Services"
"3862";"Beech Baron 58";"N686FR";"Turbo-prop";"KSGJ";"5.0";"1979.0";"Tryp Air Charter"
"3863";"Citation II";"S5-BBG";"Light";"LEBL";"8.0";"1982.0";"TSA SL"
"3864";"Beechjet 400";"N655CM";"Light";"KPBI";"8.0";"1987.0";"TurnKey Jet, Inc"
"3865";"Hawker 400XP";"N317PC";"Light";"KPBI";"8.0";"2003.0";"TurnKey Jet, Inc"
"3866";"Beech 1900D";"F-GTKJ";"Turbo-prop";"LFPB";"19.0";"1999.0";"Twin Jet"
"3867";"Global Express";"OE-IEL";"Heavy";"LOWI";"13.0";"2003.0";"Tyrolean Jet Services"
"3868";"King Air B-200";"9H-RBA";"Turbo-prop";"LOWI";"6.0";"2008.0";"Tyrolean Jet Services"
"3869";"Phenom 300E";"OE-GBH";"Light";"LOWI";"9.0";"2019.0";"Tyrolean Jet Services"
"3870";"Boeing 787-8";"2-DEER";"Heavy";"VHHH";"40.0";"2013.0";"UAC"
"3871";"Gulfstream G-450";"B-8250";"Heavy";"OMDW";"13.0";"2012.0";"UAC"
"3872";"Dornier 328 Jet";"N192T";"Heavy";"KCAK";"30.0";"2001.0";"Ultimate JETCHARTERS, LLC"
"3873";"Dornier 328 Jet";"N328WW";"Heavy";"KACY";"30.0";"2000.0";"Ultimate JETCHARTERS, LLC"
"3874";"Dornier 328 Jet";"N359SK";"Heavy";"KCAK";"30.0";"2002.0";"Ultimate JETCHARTERS, LLC"
"3875";"Dornier 328 Jet";"N406FJ";"Heavy";"KLUK";"30.0";"2000.0";"Ultimate JETCHARTERS, LLC"
"3876";"Dornier 328 Jet";"N407FJ";"Heavy";"KLUK";"30.0";"2000.0";"Ultimate JETCHARTERS, LLC"
"3877";"Dornier 328 Jet";"N411FJ";"Heavy";"KCAK";"30.0";"2000.0";"Ultimate JETCHARTERS, LLC"
"3878";"Dornier 328 Jet";"N424FJ";"Heavy";"KCAK";"30.0";"2001.0";"Ultimate JETCHARTERS, LLC"
"3879";"Dornier 328 Jet";"N425FJ";"Heavy";"KCAK";"30.0";"2001.0";"Ultimate JETCHARTERS, LLC"
"3880";"Dornier 328 Jet";"N429FJ";"Heavy";"KLUK";"30.0";"2001.0";"Ultimate JETCHARTERS, LLC"
"3881";"Embraer 135 LR";"N356BZ";"Heavy";"KCAK";"30.0";"2000.0";"Ultimate JETCHARTERS, LLC"
"3882";"Learjet 45";"ZS-PNP";"Light";"FALA";"8.0";"2000.0";"United Charter Services"
"3883";"Learjet 60";"N160GG";"Medium";"KFXE";"7.0";"1997.0";"Upper Jets, Inc."
